id,type,title,owner_name,channel_name,channel_url,created_at_iso,like_count,share_count,lang,hashtags,post_url,poster_url
1h7hoofll533hz8wig6q2ztrp1ps1c,Post,,陳婕妤,陳婕妤,https://www.ganjingworld.com/channel/1h7hol4s5og34HEc2Dw3MX2Nq1j50c,2024-11-23T05:58:40.848000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoofll533hz8wig6q2ztrp1ps1c,
1h7honsus4325jwwUn6NSVO9u12o1c,Post,,戴裘蒂,戴裘蒂,https://www.ganjingworld.com/channel/1h7homi62qo3SPfhEbb7IBFFF15t0c,2024-11-23T05:58:21.227000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7honsus4325jwwUn6NSVO9u12o1c,
1h7homnkpav1LDYMTLcN9pJ9715h1c,Post,,Microse Yang,Microse Yang,https://www.ganjingworld.com/channel/1h7hokupfau528aGCowNcKPp115v0c,2024-11-23T05:57:42.099000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7homnkpav1LDYMTLcN9pJ9715h1c,
1h7holjqtfq1Paudy5NKEqq6m1ar1c,Post,,蕭素貞,蕭素貞,https://www.ganjingworld.com/channel/1h7ho9j700r2qbVvLpKRYMlev1m60c,2024-11-23T05:57:04.551000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7holjqtfq1Paudy5NKEqq6m1ar1c,
1h7hok0lp6919GbQQEDIrpYFp1du1c,Post,,黃春勳,黃春勳,https://www.ganjingworld.com/channel/1h7hogcttqgkmkwsnEtSzd7kc15s0c,2024-11-23T05:56:10.905000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hok0lp6919GbQQEDIrpYFp1du1c,
1h7hoft57l83PzisY6yc8rfiB1731c,Post,,mimi,mimi,https://www.ganjingworld.com/channel/1g62n87galqNL8eCtAZNFeEzD1nm0c,2024-11-23T05:53:53Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoft57l83PzisY6yc8rfiB1731c,
1h7hofrriuv3c1MpMzsazhkXx1f91c,Post,,柔之館 食味鮮,柔之館 食味鮮,https://www.ganjingworld.com/channel/1g1tuo8652k1E2h5eQ9BfRP3X1520c,2024-11-23T05:53:51.635000Z,8,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hofrriuv3c1MpMzsazhkXx1f91c,
1h7hoculo8u3aJnEvUTTUuGgL1711c,Post,,小妞兒,小妞兒,https://www.ganjingworld.com/channel/1h7ho8ruc617hcXvJtEH7jJSD1410c,2024-11-23T05:52:13.926000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoculo8u3aJnEvUTTUuGgL1711c,
1h7hoao6kvo5WIprQ5LZKwSPD18e1c,Post,,邱孟怡,邱孟怡,https://www.ganjingworld.com/channel/1h7ho7rkk807sESu8zlvXtu7F18k0c,2024-11-23T05:51:00.031000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoao6kvo5WIprQ5LZKwSPD18e1c,
1h7hoaedaig4aWAecWx6HMykJ1o31c,Post,,蘇小三,蘇小三,https://www.ganjingworld.com/channel/1h7ho7is7rr3wZb1mxDYy9gl61ab0c,2024-11-23T05:50:49.764000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoaedaig4aWAecWx6HMykJ1o31c,
1h7hoacdeo23Lnuv1mWMoV0aO1ke1c,Post,,謝乃錡,謝乃錡,https://www.ganjingworld.com/channel/1h7ho7a08lc3dnfrtvz3rccsK1rv0c,2024-11-23T05:50:47.671000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hoacdeo23Lnuv1mWMoV0aO1ke1c,
1h7ho9c2ais5AS5t1c8HuBTIF12b1c,Post,,User 1732340954472,User 1732340954472,https://www.ganjingworld.com/channel/1h7ho7jhd713hmF8n4hG8Vjzq18t0c,2024-11-23T05:50:13.752000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho9c2ais5AS5t1c8HuBTIF12b1c,
1h7ho8fmjne3SMUTXJA3PGEPc1p31c,Post,,MEI YING LU,MEI YING LU,https://www.ganjingworld.com/channel/1h7hnlc3ae42jDs8ZPWzzrX1C1s70c,2024-11-23T05:49:44.008000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho8fmjne3SMUTXJA3PGEPc1p31c,
1h7ho89enbd3H9mciqBUqqSnc11j1c,Post,,Sammi Huang,Sammi Huang,https://www.ganjingworld.com/channel/1h42mp8aome2qDBkSCr8tAAVK1mc0c,2024-11-23T05:49:37.458000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho89enbd3H9mciqBUqqSnc11j1c,
1h7ho5r7q8d7pICIzTFhKq9Dj1441c,Post,,User 1732340624003,User 1732340624003,https://www.ganjingworld.com/channel/1h7hntocap763afDlsfC9Q2nP1200c,2024-11-23T05:48:15.443000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho5r7q8d7pICIzTFhKq9Dj1441c,
1h7ho5gi1jl3zkNMTfmEPGo2o1pd1c,Post,,王莉莉,王莉莉,https://www.ganjingworld.com/channel/1h7hn04ffmu3b8RvmeXlnnD6p1lr0c,2024-11-23T05:48:04.244000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho5gi1jl3zkNMTfmEPGo2o1pd1c,
1h7ho5ao9gm5gHYD1o9ZeXuaF1at1c,Post,,User 1732340426299,User 1732340426299,https://www.ganjingworld.com/channel/1h7hnnrqr421Rou3RE6ti49gf1nl0c,2024-11-23T05:47:58.157000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho5ao9gm5gHYD1o9ZeXuaF1at1c,
1h7ho54ojku4BHfNxBNqyo6qB18g1c,Post,,User 1732340747328,User 1732340747328,https://www.ganjingworld.com/channel/1h7ho1dvs2i6VBT6vc3dxCUNb1rh0c,2024-11-23T05:47:51.876000Z,0,0,en-US,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho54ojku4BHfNxBNqyo6qB18g1c,
1h7ho52bur06g7Rz5lllAzVqF1k71c,Post,,User 1732340775691,User 1732340775691,https://www.ganjingworld.com/channel/1h7ho291fe87jirkuOmRVcSJO1t00c,2024-11-23T05:47:49.364000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho52bur06g7Rz5lllAzVqF1k71c,
1h7ho3tdldc4SCjTGfmNYTiVg17e1c,Post,,陳雅柔,陳雅柔,https://www.ganjingworld.com/channel/1h7ho2dmpnh28r1t9qSSMK7pl1ah0c,2024-11-23T05:47:10.623000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho3tdldc4SCjTGfmNYTiVg17e1c,
1h7ho3me3s77a4h9E0VcWpMj31o91c,Post,,Chilo Wang,Chilo Wang,https://www.ganjingworld.com/channel/1h7ho1gl4st7BzUCrDswAqxbT1j00c,2024-11-23T05:47:03.297000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho3me3s77a4h9E0VcWpMj31o91c,
1h7ho2kbsg62Q4tsa1orMqGpb1nq1c,Post,,許鳳嬌,許鳳嬌,https://www.ganjingworld.com/channel/1h7ho216nii6GMg8hrW3AEHDL19u0c,2024-11-23T05:46:27.573000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho2kbsg62Q4tsa1orMqGpb1nq1c,
1h7ho275b3a139DdQ0BkzYNek1rh1c,Post,,白鳳,白鳳,https://www.ganjingworld.com/channel/1h7hntbhbas7enaDoFocbUPDX1b10c,2024-11-23T05:46:13.727000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho275b3a139DdQ0BkzYNek1rh1c,
1h7ho24enrl7fhraj3iHjComl12r1c,Post,,林曼琳,林曼琳,https://www.ganjingworld.com/channel/1h7ho0anh1k22wIxqtNAcyztD1vj0c,2024-11-23T05:46:10.889000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho24enrl7fhraj3iHjComl12r1c,
1h7ho1buvbd7i7A16wnAttEpT1lu1c,Post,,User 1732340686353,User 1732340686353,https://www.ganjingworld.com/channel/1h7hnvjr1p72HQmRzfU172nYx1e10c,2024-11-23T05:45:45.207000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7ho1buvbd7i7A16wnAttEpT1lu1c,
1h7hntjabri4WRI0EM7MHX4kf1om1c,Post,,He Ziying,He Ziying,https://www.ganjingworld.com/channel/1h7hnsbd8cp6kvRgB5xjHgclS1gq0c,2024-11-23T05:43:38.702000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hntjabri4WRI0EM7MHX4kf1om1c,
1h7hntds7vk1S3mHq8C99ufTf1qd1c,Post,,陳昶聞,陳昶聞,https://www.ganjingworld.com/channel/1h7hns9nc67VwADskADJWCdUo1eu0c,2024-11-23T05:43:32.997000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hntds7vk1S3mHq8C99ufTf1qd1c,
1h7hnpce8fd143k7fFCfCGDIa1sc1c,Post,,陳貝貝,陳貝貝,https://www.ganjingworld.com/channel/1h7hnnldlr62PChnA0sp1F1Ag17d0c,2024-11-23T05:41:17.272000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnpce8fd143k7fFCfCGDIa1sc1c,
1h7hno745qr55rXsuEtZo8nLp1of1c,Post,,User 1732340390781,User 1732340390781,https://www.ganjingworld.com/channel/1h7hnmputvl6CTpqWvp5WjcOF1rr0c,2024-11-23T05:40:38.144000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hno745qr55rXsuEtZo8nLp1of1c,
1h7hnnc848q6EsdYUlVcKEgAE1lv1c,Post,,MEI YING LU,MEI YING LU,https://www.ganjingworld.com/channel/1h7hnlc3ae42jDs8ZPWzzrX1C1s70c,2024-11-23T05:40:09.962000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnnc848q6EsdYUlVcKEgAE1lv1c,
1h7hnlqu9on6dx5fcAOTraVXR1id1c,Post,,User 1732340316652,User 1732340316652,https://www.ganjingworld.com/channel/1h7hnkj8lt14Pb4tb7zQPdcBj1jj0c,2024-11-23T05:39:18.260000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnlqu9on6dx5fcAOTraVXR1id1c,
1h7hnll4gnh2OIsdquC7jxFH51fm1c,Post,,philip chang,philip chang,https://www.ganjingworld.com/channel/1h7hnhp3e216b75FIay6NvtUm19d0c,2024-11-23T05:39:12.172000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnll4gnh2OIsdquC7jxFH51fm1c,
1h7hnlbetpj7eJtmdQUiufuY91lh1c,Post,,朱朱,朱朱,https://www.ganjingworld.com/channel/1h7hnjke3tl3iYEhtSboNhFvT1co0c,2024-11-23T05:39:02.028000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnlbetpj7eJtmdQUiufuY91lh1c,
1h7hnl9l1gj4PNJNADjsCZ7421g91c,Post,,Leon,Leon,https://www.ganjingworld.com/channel/1h7hnkdc6p56FzSwXBAlPPUNl1r90c,2024-11-23T05:39:00.131000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnl9l1gj4PNJNADjsCZ7421g91c,
1h7hnl9j4696cq8AenDfQicRd1ue1c,Post,,賴任庭,賴任庭,https://www.ganjingworld.com/channel/1h7hnji39m35oCq5WMIUQGHmu1s00c,2024-11-23T05:39:00.068000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnl9j4696cq8AenDfQicRd1ue1c,
1h7hnkq8jkj3MZ4p97rdAAEuw1hp1c,Post,,麗真簡,麗真簡,https://www.ganjingworld.com/channel/1h7hnjss5p25lSSPLGppPnpBo1dq0c,2024-11-23T05:38:43.995000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnkq8jkj3MZ4p97rdAAEuw1hp1c,
1h7hnj650pj6NttFkrHqJ0GR21ca1c,Post,,celine0317,celine0317,https://www.ganjingworld.com/channel/1h7hn97ovbc5aEPLc3K206hbf13j0c,2024-11-23T05:37:49.351000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnj650pj6NttFkrHqJ0GR21ca1c,
1h7hnj215p642UdTpMPw17bb41o41c,Post,,katrina,katrina,https://www.ganjingworld.com/channel/1h7hnhfp7nu4fmGaMApTbGjbW1970c,2024-11-23T05:37:45.031000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnj215p642UdTpMPw17bb41o41c,
1h7hnh4b1bq7GsX2vslFfQr8V1is1c,Post,,陳玄凝,陳玄凝,https://www.ganjingworld.com/channel/1h7hnepqvft68pTGxxpsMH96L1kd0c,2024-11-23T05:36:40.342000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnh4b1bq7GsX2vslFfQr8V1is1c,
1h7hnh3f2af6UCM3V73SLWjBT1pq1c,Post,,徐玉燕,徐玉燕,https://www.ganjingworld.com/channel/1h7hng8k6fv3qJykOyQUyPCJm17b0c,2024-11-23T05:36:39.426000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnh3f2af6UCM3V73SLWjBT1pq1c,
1h7hng9719p7c2u2BMgZYNg611211c,Post,,ya lily,ya lily,https://www.ganjingworld.com/channel/1h7hne1ip312Kvbg7P2GChsDS10d0c,2024-11-23T05:36:11.900000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hng9719p7c2u2BMgZYNg611211c,
1h7hnfm6h7dfR3EMEDu1C323Q1831c,Post,,徐鴻隆,徐鴻隆,https://www.ganjingworld.com/channel/1h7hndldmj7QU473E9WJ3AHUG1dm0c,2024-11-23T05:35:51.960000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnfm6h7dfR3EMEDu1C323Q1831c,
1h7hner5osa70Va8jwATWzS841t11c,Post,,辰澐何,辰澐何,https://www.ganjingworld.com/channel/1h7hn93i63361Bhwa8APpHUSh1je0c,2024-11-23T05:35:23.624000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hner5osa70Va8jwATWzS841t11c,
1h7hner1pp33DNvEsYHvNv8Wl1ll1c,Post,,王思涵,王思涵,https://www.ganjingworld.com/channel/1h7hn84rskn3zc30MGHWUZt1V1a60c,2024-11-23T05:35:23.494000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hner1pp33DNvEsYHvNv8Wl1ll1c,
1h7hnemvc9h6IgEQxXxcIGN941nu1c,Post,,Gas Huang,Gas Huang,https://www.ganjingworld.com/channel/1h7hnadi3vt27tA5NOT8Q170G1uf0c,2024-11-23T05:35:19.220000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnemvc9h6IgEQxXxcIGN941nu1c,
1h7hnarivbr7E4VyuTcOwofpy1741c,Post,,王思涵,王思涵,https://www.ganjingworld.com/channel/1h7hn84rskn3zc30MGHWUZt1V1a60c,2024-11-23T05:33:09.839000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnarivbr7E4VyuTcOwofpy1741c,
1h7hnao4blv5ILaThFaJzjBco1l21c,Post,,Zoe  Wang,Zoe  Wang,https://www.ganjingworld.com/channel/1h7hn7o8eh43MB3AWG0Jqh1zt1e50c,2024-11-23T05:33:06.214000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hnao4blv5ILaThFaJzjBco1l21c,
1h7hn9dv9t88hGlIX1UKPQiLi1or1c,Post,,Mushi Moshi,Mushi Moshi,https://www.ganjingworld.com/channel/1h7hn308fljIzfgHE3Dyg6FmG1v80c,2024-11-23T05:32:22.008000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn9dv9t88hGlIX1UKPQiLi1or1c,
1h7hn97roae6T8r7z1KPBvwFY1881c,Post,,黃清浩,黃清浩,https://www.ganjingworld.com/channel/1h7hn8lm70a3WAN4ZakyVHlKR1h50c,2024-11-23T05:32:15.600000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn97roae6T8r7z1KPBvwFY1881c,
1h7hn8t2s295SmkmRWJsBYl0U1dj1c,Post,,baby wei,baby wei,https://www.ganjingworld.com/channel/1h7hms929fc6zZXLDKzXYHGPV1k80c,2024-11-23T05:32:04.299000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn8t2s295SmkmRWJsBYl0U1dj1c,
1h7hn6sv5u46lKDH59Unj0COH1n31c,Post,,User 1732339658993,User 1732339658993,https://www.ganjingworld.com/channel/1h7hn102gtc1UwFWUPbwYnZvc1uu0c,2024-11-23T05:30:57.070000Z,1,0,en-US,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn6sv5u46lKDH59Unj0COH1n31c,
1h7hn6be8dn6ic7Zey5FyDV1N1pu1c,Post,,Chen Alan,Chen Alan,https://www.ganjingworld.com/channel/1h7hleku272L1eCR3AEofUmq51hg0c,2024-11-23T05:30:38.689000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn6be8dn6ic7Zey5FyDV1N1pu1c,
1h7hn62f0nah4zuf8Y58vQKNC1vc1c,Post,,User 1732339717820,User 1732339717820,https://www.ganjingworld.com/channel/1h7hn2o5ohg5Jdk3KZoGKK8KA1om0c,2024-11-23T05:30:29.277000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn62f0nah4zuf8Y58vQKNC1vc1c,
1h7hn5nt3kr2G77QxJvkOO0vE1n21c,Post,,jenniferwang023,jenniferwang023,https://www.ganjingworld.com/channel/1h7hkfvtrsj5JD0xROx48AzkQ1450c,2024-11-23T05:30:18.204000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn5nt3kr2G77QxJvkOO0vE1n21c,
1h7hn4odrit2w9OSRkiZtgNLV1761c,Post,,Hsin-Hao Tseng,Hsin-Hao Tseng,https://www.ganjingworld.com/channel/1h7hn33h6qs4V7ptzCcHOgEz51410c,2024-11-23T05:29:45.199000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn4odrit2w9OSRkiZtgNLV1761c,
1h7hn3j2s471gR68OB0DzNWzG1r81c,Post,,Yutzu Huang,Yutzu Huang,https://www.ganjingworld.com/channel/1h7hn1j1bld2MpmM2ytYf9JJk1a40c,2024-11-23T05:29:06.041000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn3j2s471gR68OB0DzNWzG1r81c,
1h7hn36ciu25JRoA95kXi3rsH1gl1c,Post,,王莉莉,王莉莉,https://www.ganjingworld.com/channel/1h7hn04ffmu3b8RvmeXlnnD6p1lr0c,2024-11-23T05:28:52.728000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn36ciu25JRoA95kXi3rsH1gl1c,
1h7hn21d6hkPtYS4vrkDDeaJH13l1c,Post,,Funy Liu,Funy Liu,https://www.ganjingworld.com/channel/1h7hn0lc9i99ZqZYFJ3RSGOC71rd0c,2024-11-23T05:28:13.951000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn21d6hkPtYS4vrkDDeaJH13l1c,
1h7hn1m2obq3vFSdT7qLSUbSg1i51c,Post,,黃寶兒,黃寶兒,https://www.ganjingworld.com/channel/1h7hmtjfa3m7GwNg8VA0V50xn1e30c,2024-11-23T05:28:02.075000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn1m2obq3vFSdT7qLSUbSg1i51c,
1h7hn0tieqf1EI14Xmf6jlVoD1jt1c,Post,,吳孟純,吳孟純,https://www.ganjingworld.com/channel/1h7hmupfhpb2wyPPmW0mmIXYh1o30c,2024-11-23T05:27:36.375000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hn0tieqf1EI14Xmf6jlVoD1jt1c,
1h7hmvfcrem32tj0Ve7FtRF6h1gb1c,Post,,李伊珊,李伊珊,https://www.ganjingworld.com/channel/1h7hmsspb8l2gb8h91cC037Ax1d40c,2024-11-23T05:26:47.956000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmvfcrem32tj0Ve7FtRF6h1gb1c,
1h7hmvehabu7aK02OPHkSLgA61c61c,Post,,林宏達,林宏達,https://www.ganjingworld.com/channel/1h7hmpqgug1519SfY0yGUqNER1ef0c,2024-11-23T05:26:47.054000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmvehabu7aK02OPHkSLgA61c61c,
1h7hmunskah1YzUwaj2cWMA471u51c,Post,,趙翊媗,趙翊媗,https://www.ganjingworld.com/channel/1h7hmr0s6572E2NiXLFTHl7ID1pn0c,2024-11-23T05:26:23.308000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmunskah1YzUwaj2cWMA471u51c,
1h7hmual0s27mlu4ksSaYSYqH1641c,Post,,Li tin Chen,Li tin Chen,https://www.ganjingworld.com/channel/1h7hmr4tiqq114QvJsxRjjoMB12d0c,2024-11-23T05:26:09.427000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmual0s27mlu4ksSaYSYqH1641c,
1h7hmtt49uj4I57YhuryNS5Cr1h41c,Post,,Sharon Chan,Sharon Chan,https://www.ganjingworld.com/channel/1h7hmssps1c2MfNjTKUQ0A8DD1qr0c,2024-11-23T05:25:55.248000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmtt49uj4I57YhuryNS5Cr1h41c,
1h7hmtogvhn2wlF0Cj7z4SRjP1gc1c,Post,,趙翊媗,趙翊媗,https://www.ganjingworld.com/channel/1h7hmr0s6572E2NiXLFTHl7ID1pn0c,2024-11-23T05:25:50.420000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmtogvhn2wlF0Cj7z4SRjP1gc1c,
1h7hmt1sdbo4Xn3CaBFRMxTFq1831c,Post,,Hsiuwan Yen,Hsiuwan Yen,https://www.ganjingworld.com/channel/1h7hmpgcqgc5YQJsvtuc5W33v1ot0c,2024-11-23T05:25:26.677000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmt1sdbo4Xn3CaBFRMxTFq1831c,
1h7hmrjfvg22V90esnelPw5731hi1c,Post,,CI Cheng,CI Cheng,https://www.ganjingworld.com/channel/1h7hmpsil7h405W33bhboj9Iu1dl0c,2024-11-23T05:24:38.035000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmrjfvg22V90esnelPw5731hi1c,
1h7hmra8mn748Q4jern5xOPI21d61c,Post,,江宛庭,江宛庭,https://www.ganjingworld.com/channel/1h7hmq7j95eFG7SjCxW2oKtDa1sj0c,2024-11-23T05:24:28.360000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmra8mn748Q4jern5xOPI21d61c,
1h7hmp1q7gl38TKMKWCL7ZlOx1gj1c,Post,,Ilin Tsai,Ilin Tsai,https://www.ganjingworld.com/channel/1h7hmmlk5633gEBeRLOdS36Wy1b50c,2024-11-23T05:23:12.388000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmp1q7gl38TKMKWCL7ZlOx1gj1c,
1h7hmot22f53fuSX9SsrEg8Cj14o1c,Post,,張瓶子,張瓶子,https://www.ganjingworld.com/channel/1gqe3o01lm55Z2CdGGGjrUzVp19c0c,2024-11-23T05:23:07.402000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmot22f53fuSX9SsrEg8Cj14o1c,
1h7hmkcs2vu4zrUmg1J5iDdH61fb1c,Post,,趙子晴,趙子晴,https://www.ganjingworld.com/channel/1h7hmdqq82l7yXUjPYHDqFk6u1je0c,2024-11-23T05:20:36.211000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmkcs2vu4zrUmg1J5iDdH61fb1c,
1h7hmjiqu7u61EOJgm57MtUah1lk1c,Post,,陳淑妙,陳淑妙,https://www.ganjingworld.com/channel/1h7hmgkbrsp503yEQPXOgLGl210d0c,2024-11-23T05:20:08.911000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmjiqu7u61EOJgm57MtUah1lk1c,
1h7hmjif8nb1VujoXfkB2QEmx1nd1c,Post,,張善植,張善植,https://www.ganjingworld.com/channel/1gpad24dn2b28q5H7PY0UQmjo1i30c,2024-11-23T05:20:08.528000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmjif8nb1VujoXfkB2QEmx1nd1c,
1h7hmj1n8j61TnHcQRKGSZtME1i41c,Post,,楊筱柔,楊筱柔,https://www.ganjingworld.com/channel/1h7hllfk08bs9hs3YvN2mfau01a60c,2024-11-23T05:19:50.964000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmj1n8j61TnHcQRKGSZtME1i41c,
1h7hmiqlv6f7gNHMvtjPngK6k1jq1c,Post,,kaori Chang,kaori Chang,https://www.ganjingworld.com/channel/1h7hmf80j3t4jBZIUGTbYOG6f16o0c,2024-11-23T05:19:43.582000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmiqlv6f7gNHMvtjPngK6k1jq1c,
1h7hmh9cii84y9z0bH8iDsFgM1ba1c,Post,,張善植,張善植,https://www.ganjingworld.com/channel/1gpad24dn2b28q5H7PY0UQmjo1i30c,2024-11-23T05:18:51.894000Z,0,1,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmh9cii84y9z0bH8iDsFgM1ba1c,
1h7hmh7v50o6VO1uvFv18icLW1en1c,Post,,曾燕怡,曾燕怡,https://www.ganjingworld.com/channel/1h7hmcn22p14WXSNJ4I8bX27r1rf0c,2024-11-23T05:18:50.405000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmh7v50o6VO1uvFv18icLW1en1c,
